Date,Store_ID,Sales,Foot_Traffic,Staff_Count,Avg_Hourly_Rate,Hours_Worked,Labor_Hours,Inventory_Level,Promotions
2022-12-07,15,2151.51,229,9,16.12,6.68,60.15,1344,1
2022-12-08,15,3559.21,366,13,13.85,6.76,87.93,1237,0
2022-12-09,15,1529.52,165,7,13.84,6.77,47.36,1376,1
2022-12-10,15,1000.0,107,4,14.25,7.33,29.32,1283,1
2022-12-11,15,2851.58,285,11,15.92,6.9,75.87,1201,0
2022-12-12,15,1000.0,113,3,14.03,6.22,18.65,1427,1
2022-12-13,15,1769.89,136,5,12.06,7.86,39.32,1398,1
2022-12-14,15,4190.36,429,14,12.37,7.4,103.62,1165,0
2022-12-15,15,2600.19,281,9,13.68,6.43,57.83,1359,0
2022-12-16,15,2979.55,332,13,15.08,7.87,102.31,1289,0
2022-12-17,15,3434.07,354,11,14.6,7.98,87.81,1226,0
2022-12-18,15,1574.03,139,6,14.81,6.39,38.37,1372,1
2022-12-19,15,3008.05,291,11,17.04,6.76,74.37,1225,0
2022-12-20,15,1395.45,149,5,17.6,6.14,30.69,1500,1
2022-12-21,15,2245.76,233,7,13.39,6.96,48.75,1361,0
2022-12-22,15,2836.81,263,8,13.08,7.58,60.6,1293,0
2022-12-23,15,2176.4,221,7,16.57,7.81,54.66,1320,1
2022-12-24,15,2868.3,283,9,15.11,7.09,63.81,1281,0
2022-12-25,15,3671.44,361,14,15.04,6.65,93.13,1110,0
2022-12-26,15,2370.11,239,9,13.51,7.15,64.35,1313,0
2022-12-27,15,3491.8,350,11,13.03,6.23,68.54,1219,0
2022-12-28,15,2299.4,261,10,11.31,7.67,76.71,1181,0
2022-12-29,15,4067.88,367,14,15.14,7.04,98.58,1241,0
2022-12-30,15,3744.34,374,12,16.31,7.96,95.58,1215,0
2022-12-31,15,3755.83,376,14,15.82,6.8,95.23,1209,0
2023-01-01,15,3935.95,357,11,15.39,7.31,80.38,1151,0
2023-01-02,15,4959.21,510,18,13.52,6.68,120.24,1174,0
2023-01-03,15,3507.94,368,14,12.93,6.3,88.13,1239,0
2023-01-04,15,2631.0,231,8,16.0,7.51,60.08,1236,0
2023-01-05,15,3878.57,404,14,13.2,7.34,102.83,1122,0
2023-01-06,15,3572.01,340,12,13.75,7.56,90.73,1162,0
2023-01-07,15,3635.22,371,14,13.84,7.96,111.44,1186,0
2023-01-08,15,3746.86,379,12,14.98,7.99,95.84,1170,0
2023-01-09,15,2182.45,223,7,15.06,7.86,55.01,1296,1
2023-01-10,15,2826.51,240,9,16.22,7.79,70.11,1294,0
2023-01-11,15,2469.14,213,8,15.05,6.6,52.82,1276,0
2023-01-12,15,5469.59,551,19,14.85,6.94,131.8,1124,0
2023-01-13,15,5229.14,534,18,16.72,6.09,109.68,1180,0
2023-01-14,15,5631.01,545,20,14.05,7.37,147.37,992,0
2023-01-15,15,5133.76,541,20,15.04,7.09,141.84,1155,0
2023-01-16,15,3696.36,357,12,13.45,7.41,88.97,1158,0
2023-01-17,15,2896.72,283,11,15.23,7.36,80.98,1315,0
2023-01-18,15,3905.43,387,13,16.21,6.54,85.07,1209,0
2023-01-19,15,5367.04,542,18,14.06,6.92,124.6,1129,0
2023-01-20,15,4146.06,413,14,17.48,6.21,86.94,1112,0
2023-01-21,15,4004.89,394,15,15.05,6.17,92.54,1215,0
2023-01-22,15,4092.62,407,13,15.84,6.92,89.96,1119,0
2023-01-23,15,4067.92,411,15,12.69,7.11,106.67,1160,0
2023-01-24,15,4005.82,405,15,17.1,6.64,99.56,1138,0
2023-01-25,15,3781.94,384,14,16.64,6.12,85.72,1141,0
2023-01-26,15,5183.47,518,17,12.04,7.32,124.49,1090,0
2023-01-27,15,3368.1,351,12,12.93,7.35,88.26,1270,0
2023-01-28,15,4296.46,433,14,16.2,6.64,92.98,1162,0
2023-01-29,15,3860.75,392,13,16.42,6.0,78.02,1192,0
2023-01-30,15,3327.12,341,13,12.21,7.27,94.53,1222,0
2023-01-31,15,3791.63,392,13,16.1,6.14,79.83,1244,0
2023-02-01,15,3565.33,373,12,14.0,6.45,77.36,1175,0
2023-02-02,15,3347.37,333,13,14.85,6.5,84.44,1277,0
2023-02-03,15,4601.33,471,16,14.68,6.53,104.43,1131,0
2023-02-04,15,5534.28,577,19,13.85,7.23,137.43,1217,0
2023-02-05,15,3636.34,345,13,14.63,6.16,80.06,1215,0
2023-02-06,15,4035.74,403,14,13.61,7.29,102.07,1171,0
2023-02-07,15,4252.3,419,14,14.08,6.97,97.57,1069,0
2023-02-08,15,4683.95,494,17,13.25,6.7,113.86,1189,0
2023-02-09,15,4744.38,449,15,16.87,7.21,108.13,1074,0
2023-02-10,15,5056.16,493,16,14.23,7.75,123.95,1096,0
2023-02-11,15,3633.44,389,12,16.45,7.09,85.06,1194,0
2023-02-12,15,3303.08,334,13,15.85,6.31,82.06,1264,0
2023-02-13,15,3894.48,398,13,16.64,7.12,92.5,1174,0
2023-02-14,15,4106.72,406,13,14.32,6.91,89.8,1109,0
2023-02-15,15,4306.15,438,14,14.69,7.88,110.34,1107,0
2023-02-16,15,3837.95,382,13,15.15,7.19,93.43,1138,0
2023-02-17,15,4710.1,449,14,13.17,6.07,84.99,1133,0
2023-02-18,15,5027.02,532,19,15.11,6.24,118.59,1162,0
2023-02-19,15,5437.8,545,18,14.54,7.06,127.17,1050,0
2023-02-20,15,4149.44,420,15,16.78,7.59,113.86,1198,0
2023-02-21,15,4883.39,483,18,17.14,6.19,111.44,1154,0
2023-02-22,15,5634.7,594,20,17.71,7.13,142.62,1065,0
2023-02-23,15,3501.92,362,12,12.31,6.91,82.86,1178,0
2023-02-24,15,4380.27,433,16,16.04,6.73,107.61,1213,0
2023-02-25,15,3849.1,390,14,14.5,6.16,86.3,1152,0
2023-02-26,15,5163.79,498,17,13.97,7.76,131.91,1103,0
2023-02-27,15,6406.89,639,22,17.28,7.53,165.58,988,0
2023-02-28,15,4428.08,433,14,13.48,7.84,109.78,1170,0
2023-03-01,15,6045.8,577,19,15.31,6.34,120.37,1035,0
2023-03-02,15,5813.4,584,21,13.59,7.14,150.04,1075,0
2023-03-03,15,5081.11,501,17,11.36,6.04,102.66,1098,0
2023-03-04,15,4726.11,502,17,12.75,6.36,108.04,1151,0
2023-03-05,15,4644.57,435,16,11.54,7.58,121.25,1174,0
2023-03-06,15,6435.73,635,22,14.34,6.57,144.63,908,0
2023-03-07,15,4502.16,456,15,13.07,6.39,95.92,1206,0
2023-03-08,15,5464.42,565,18,16.73,7.08,127.52,1053,0
2023-03-09,15,4495.16,441,16,15.87,7.31,116.98,1157,0
2023-03-10,15,3852.52,431,15,13.62,7.22,108.31,1200,0
2023-03-11,15,4485.78,441,14,13.45,6.2,86.78,1121,0
2023-03-12,15,6387.89,619,20,14.14,7.86,157.22,983,0
2023-03-13,15,6191.66,617,21,14.44,6.35,133.44,1011,0
2023-03-14,15,4799.47,516,19,16.83,7.85,149.16,1106,0
2023-03-15,15,7385.39,759,25,14.21,6.97,174.19,964,0
2023-03-16,15,6348.93,669,22,15.15,6.21,136.53,1037,0
2023-03-17,15,4669.39,495,17,14.17,6.3,107.05,1101,0
2023-03-18,15,5023.74,540,20,15.85,6.86,137.23,1198,0
2023-03-19,15,5034.12,504,16,16.08,8.0,127.94,1022,0
2023-03-20,15,4714.32,509,17,16.78,7.77,132.12,1069,0
2023-03-21,15,5715.63,580,19,16.39,7.96,151.25,1039,0
2023-03-22,15,5524.12,566,18,11.37,6.91,124.37,1073,0
2023-03-23,15,5698.64,599,19,12.72,7.36,139.83,1007,0
2023-03-24,15,5725.43,620,20,15.31,7.04,140.77,1024,0
2023-03-25,15,5550.01,589,21,15.35,6.06,127.24,1004,0
2023-03-26,15,4571.78,432,16,14.58,6.28,100.54,1120,0
2023-03-27,15,5170.79,518,18,16.44,6.57,118.27,1009,0
2023-03-28,15,5284.01,529,17,17.26,6.63,112.65,1059,0
2023-03-29,15,5148.17,494,18,13.97,7.39,133.01,1068,0
2023-03-30,15,5876.59,565,20,12.66,7.44,148.83,973,0
2023-03-31,15,5301.53,520,18,15.66,6.9,124.22,1150,0
2023-04-01,15,6500.61,665,23,14.09,6.76,155.43,1010,0
2023-04-02,15,5183.64,535,18,11.8,6.35,114.38,1147,0
2023-04-03,15,6544.2,648,23,15.43,6.08,139.88,979,0
2023-04-04,15,5169.67,479,15,15.66,7.17,107.56,1111,0
2023-04-05,15,5521.59,556,19,13.94,6.7,127.22,1051,0
2023-04-06,15,5545.9,587,21,14.76,6.95,146.02,1049,0
2023-04-07,15,4158.45,402,14,15.47,7.8,109.22,1205,0
2023-04-08,15,4141.55,446,14,17.2,7.34,102.7,1130,0
2023-04-09,15,5491.24,548,19,15.92,7.56,143.59,1054,0
2023-04-10,15,4356.31,457,17,12.75,6.36,108.12,1242,0
2023-04-11,15,5706.35,594,21,17.22,6.0,126.07,1040,0
2023-04-12,15,6535.58,643,22,17.56,6.27,137.95,986,0
2023-04-13,15,4603.59,458,16,15.63,7.54,120.58,1182,0
2023-04-14,15,5030.26,515,17,16.69,6.89,117.09,1155,0
2023-04-15,15,3376.84,338,12,13.18,6.43,77.13,1280,0
2023-04-16,15,3653.16,340,12,15.06,7.92,95.08,1153,0
2023-04-17,15,5713.61,574,19,16.28,6.97,132.49,1019,0
2023-04-18,15,5267.4,538,17,15.39,6.74,114.54,1165,0
2023-04-19,15,4591.55,451,15,13.89,7.95,119.31,1123,0
2023-04-20,15,3054.62,280,9,13.49,6.27,56.4,1283,0
2023-04-21,15,4861.44,522,19,15.43,7.2,136.78,1152,0
2023-04-22,15,5314.2,542,19,16.13,7.5,142.46,1157,0
2023-04-23,15,6233.89,647,23,13.28,7.88,181.28,956,0
2023-04-24,15,4924.74,497,17,14.19,7.67,130.36,1119,0
2023-04-25,15,7321.81,733,26,18.52,6.58,171.05,912,0
2023-04-26,15,4802.04,505,18,15.96,6.52,117.37,1249,0
2023-04-27,15,4209.54,419,14,14.63,6.2,86.73,1134,0
2023-04-28,15,6458.66,641,23,16.47,6.33,145.7,936,0
2023-04-29,15,6251.47,646,21,16.11,7.46,156.66,1098,0
2023-04-30,15,6201.61,647,23,15.34,6.58,151.31,1137,0
2023-05-01,15,6524.31,643,23,15.38,6.88,158.33,1038,0
2023-05-02,15,5584.01,575,20,14.01,7.38,147.61,975,0
2023-05-03,15,4513.97,425,16,16.41,7.33,117.28,1090,0
2023-05-04,15,3518.59,349,13,13.8,7.59,98.62,1175,0
2023-05-05,15,4920.33,502,18,16.31,6.12,110.1,1208,0
2023-05-06,15,4231.76,412,15,16.41,7.14,107.16,1158,0
2023-05-07,15,4861.52,498,18,14.15,7.78,140.12,1126,0
2023-05-08,15,3251.09,334,12,12.47,6.75,80.95,1224,0
2023-05-09,15,3596.03,371,12,16.07,6.38,76.6,1146,0
2023-05-10,15,5267.81,546,18,16.17,6.14,110.48,1042,0
2023-05-11,15,5175.74,515,18,15.65,7.88,141.83,1184,0
2023-05-12,15,4512.3,433,16,12.81,6.01,96.12,1137,0
2023-05-13,15,3610.71,350,13,15.45,7.58,98.59,1119,0
2023-05-14,15,4975.0,490,17,17.65,6.53,110.99,1135,0
2023-05-15,15,4439.51,487,16,17.46,6.48,103.76,1141,0
2023-05-16,15,4364.94,408,15,16.88,6.32,94.73,1148,0
2023-05-17,15,5712.4,554,19,15.88,6.39,121.36,1031,0
2023-05-18,15,5886.47,572,21,15.76,7.03,147.59,971,0
2023-05-19,15,5113.57,543,18,14.25,7.75,139.52,1057,0
2023-05-20,15,5005.23,506,18,17.5,6.74,121.23,1209,0
2023-05-21,15,5768.77,555,18,15.29,7.49,134.84,1083,0
2023-05-22,15,4570.55,459,17,16.75,6.49,110.39,1169,0
2023-05-23,15,4149.71,409,14,14.57,7.81,109.32,1158,0
2023-05-24,15,4626.36,455,15,15.92,7.83,117.42,1135,0
2023-05-25,15,5248.95,537,19,14.84,6.22,118.11,1165,0
2023-05-26,15,4757.56,467,15,12.73,7.68,115.16,1125,0
2023-05-27,15,2744.82,287,10,13.87,7.4,74.04,1294,0
2023-05-28,15,5359.45,549,20,14.4,6.79,135.75,1099,0
2023-05-29,15,4812.69,463,16,17.29,7.67,122.71,1053,0
2023-05-30,15,4724.57,462,15,13.34,7.81,117.1,1116,0
2023-05-31,15,5100.9,509,18,13.52,6.99,125.87,1030,0
2023-06-01,15,4229.08,467,16,13.91,7.02,112.28,1023,0
2023-06-02,15,4574.98,457,15,16.83,7.41,111.13,1060,0
2023-06-03,15,4999.21,506,18,14.78,6.49,116.79,1098,0
2023-06-04,15,4762.7,472,16,14.83,6.15,98.46,1185,0
2023-06-05,15,3548.23,342,11,16.22,7.06,77.63,1234,0
2023-06-06,15,4034.38,389,14,17.5,6.64,92.97,1201,0
2023-06-07,15,3763.93,382,13,17.95,6.25,81.2,1250,0
2023-06-08,15,4038.14,415,15,17.33,6.28,94.2,1270,0
2023-06-09,15,5172.32,477,17,14.72,6.43,109.24,1123,0
2023-06-10,15,4944.27,501,17,14.43,6.68,113.48,1067,0
2023-06-11,15,4757.73,485,18,14.77,6.87,123.73,1117,0
2023-06-12,15,3023.35,331,12,12.4,7.91,94.96,1328,0
2023-06-13,15,3675.26,388,14,12.89,6.97,97.59,1241,0
2023-06-14,15,1944.96,185,6,15.93,7.83,46.96,1306,1
2023-06-15,15,3999.29,380,13,12.7,7.09,92.2,1195,0
2023-06-16,15,3697.9,358,12,13.43,6.32,75.79,1272,0
2023-06-17,15,3638.68,372,12,15.29,7.69,92.23,1260,0
2023-06-18,15,4802.36,473,16,13.41,6.03,96.53,1152,0
2023-06-19,15,3310.02,341,13,14.16,7.13,92.66,1184,0
2023-06-20,15,4159.98,452,16,14.18,6.68,106.94,1118,0
2023-06-21,15,4933.26,513,19,11.37,6.88,130.65,1111,0
2023-06-22,15,3847.79,392,15,14.91,7.59,113.92,1286,0
2023-06-23,15,4547.36,454,16,14.44,6.01,96.17,1165,0
2023-06-24,15,4216.38,419,14,14.66,6.36,89.11,1163,0
2023-06-25,15,3128.4,329,11,12.92,7.63,83.88,1218,0
2023-06-26,15,3885.82,389,12,13.71,7.09,85.09,1229,0
2023-06-27,15,4954.63,506,17,14.34,6.52,110.78,1163,0
2023-06-28,15,3421.08,328,11,13.36,7.0,76.95,1210,0
2023-06-29,15,3288.04,329,12,14.22,6.81,81.67,1226,0
2023-06-30,15,3541.71,355,12,18.71,7.54,90.45,1191,0
2023-07-01,15,6227.23,632,21,15.5,7.51,157.77,947,0
2023-07-02,15,2952.92,269,10,14.33,6.93,69.26,1184,0
2023-07-03,15,3141.58,325,12,14.85,6.55,78.62,1287,0
2023-07-04,15,3221.3,324,11,16.83,6.02,66.27,1177,0
2023-07-05,15,2899.24,258,10,14.06,6.95,69.45,1314,0
2023-07-06,15,3236.9,346,13,15.39,7.19,93.41,1128,0
2023-07-07,15,2048.77,183,7,17.0,7.21,50.48,1370,1
2023-07-08,15,2596.41,253,9,14.93,7.74,69.62,1271,0
2023-07-09,15,2503.76,210,7,14.66,6.93,48.54,1316,0
2023-07-10,15,2219.05,236,7,17.26,7.44,52.09,1310,0
2023-07-11,15,3707.6,374,13,16.54,6.25,81.31,1181,0
2023-07-12,15,3790.02,408,15,15.8,7.53,112.92,1141,0
2023-07-13,15,3537.42,349,11,14.85,6.89,75.79,1215,0
2023-07-14,15,2770.52,287,9,13.26,7.39,66.5,1355,0
2023-07-15,15,2385.75,253,9,18.05,7.67,69.03,1346,0
2023-07-16,15,3144.33,319,12,16.66,6.51,78.1,1190,0
2023-07-17,15,2543.38,246,8,14.88,7.33,58.67,1281,0
2023-07-18,15,1816.86,163,6,16.8,6.25,37.48,1334,1
2023-07-19,15,4161.63,399,14,16.51,6.22,87.13,1194,0
2023-07-20,15,1214.25,135,6,14.09,6.57,39.4,1326,1
2023-07-21,15,3851.33,371,13,14.58,6.26,81.4,1244,0
2023-07-22,15,1946.93,181,7,16.17,6.91,48.34,1483,1
2023-07-23,15,2312.63,215,8,13.68,7.74,61.88,1323,0
2023-07-24,15,2808.01,279,9,16.03,6.15,55.34,1264,0
2023-07-25,15,3780.31,385,14,14.66,6.73,94.17,1250,0
2023-07-26,15,2314.26,243,9,13.87,6.42,57.74,1261,0
2023-07-27,15,2087.01,192,7,13.6,6.92,48.42,1394,1
2023-07-28,15,4252.97,426,16,14.66,7.27,116.3,1113,0
2023-07-29,15,3224.61,275,9,15.46,7.71,69.35,1377,0
2023-07-30,15,3442.49,348,13,14.12,6.05,78.61,1130,0
2023-07-31,15,4101.86,400,13,14.46,7.14,92.77,1137,0
2023-08-01,15,2786.1,237,8,15.27,7.38,59.04,1298,0
2023-08-02,15,2834.78,261,10,19.34,6.27,62.7,1309,0
2023-08-03,15,2548.08,253,8,15.49,7.88,63.0,1271,0
2023-08-04,15,3403.0,328,12,15.62,6.16,73.94,1291,0
2023-08-05,15,1988.56,200,7,15.0,6.64,46.48,1288,1
2023-08-06,15,1722.62,175,5,18.17,6.48,32.39,1307,1
2023-08-07,15,2942.08,300,11,12.04,6.14,67.49,1199,0
2023-08-08,15,2253.45,224,9,13.37,7.4,66.6,1330,0
2023-08-09,15,2183.09,195,7,13.75,7.02,49.16,1318,1
2023-08-10,15,1491.69,163,7,16.33,6.85,47.98,1320,1
2023-08-11,15,1000.0,101,5,14.32,6.4,31.99,1428,1
2023-08-12,15,1000.0,71,3,16.21,6.89,20.66,1362,1
2023-08-13,15,2826.73,267,8,11.15,7.8,62.42,1288,0
2023-08-14,15,1059.3,124,6,15.49,6.71,40.26,1462,1
2023-08-15,15,2819.34,254,10,13.15,7.02,70.18,1220,0
2023-08-16,15,4092.44,431,14,16.32,7.86,110.0,1153,0
2023-08-17,15,2946.33,337,11,13.38,7.38,81.21,1341,0
2023-08-18,15,2282.64,216,7,13.82,6.08,42.59,1294,0
2023-08-19,15,2208.24,205,7,12.93,6.66,46.65,1296,0
2023-08-20,15,1008.43,115,3,13.33,7.95,23.86,1500,1
2023-08-21,15,2628.89,255,10,14.94,7.73,77.3,1342,0
2023-08-22,15,3809.79,371,14,14.45,7.77,108.72,1175,0
2023-08-23,15,1000.0,111,4,13.9,7.87,31.47,1451,1
2023-08-24,15,2100.53,197,7,12.63,7.27,50.87,1212,1
2023-08-25,15,1700.23,164,7,13.89,7.56,52.92,1330,1
2023-08-26,15,2303.93,223,9,16.59,7.31,65.76,1300,0
2023-08-27,15,1697.26,169,7,15.22,7.06,49.4,1338,1
2023-08-28,15,3149.74,285,10,15.57,7.04,70.4,1209,0
2023-08-29,15,1939.76,185,8,17.08,6.03,48.21,1373,1
2023-08-30,15,2446.33,227,9,16.35,6.46,58.17,1289,0
2023-08-31,15,2561.73,236,8,16.87,6.06,48.46,1288,0
2023-09-01,15,1800.31,210,9,15.27,6.9,62.1,1337,1
2023-09-02,15,1270.08,171,7,14.11,7.44,52.1,1374,1
2023-09-03,15,1568.8,137,4,15.15,7.88,31.51,1406,1
2023-09-04,15,2311.18,240,10,15.16,6.03,60.27,1348,0
2023-09-05,15,2716.92,260,8,11.98,6.98,55.85,1321,0
2023-09-06,15,1453.33,158,6,14.48,7.4,44.4,1384,1
2023-09-07,15,2428.46,205,7,16.61,7.33,51.34,1306,0
2023-09-08,15,1000.0,87,3,12.01,7.51,22.52,1404,1
2023-09-09,15,1000.0,97,5,12.37,7.69,38.45,1462,1
2023-09-10,15,1587.64,120,4,13.43,7.83,31.31,1334,1
2023-09-11,15,1000.0,106,4,14.06,6.36,25.44,1425,1
2023-09-12,15,2306.26,199,8,14.7,7.91,63.28,1311,0
2023-09-13,15,2125.08,228,9,17.77,7.61,68.51,1278,1
2023-09-14,15,2997.14,284,10,16.07,7.8,78.0,1247,0
2023-09-15,15,2062.16,195,6,15.38,6.69,40.12,1321,1
2023-09-16,15,2740.7,273,9,14.72,8.0,71.97,1328,0
2023-09-17,15,3400.64,334,12,14.86,6.02,72.29,1241,0
2023-09-18,15,1000.0,106,5,16.34,7.74,38.71,1456,1
2023-09-19,15,1000.0,136,5,16.79,7.36,36.79,1343,1
2023-09-20,15,1640.14,187,8,13.89,6.28,50.2,1323,1
2023-09-21,15,1000.0,71,3,15.62,7.66,22.99,1481,1
2023-09-22,15,1315.72,115,3,15.24,7.59,22.76,1352,1
2023-09-23,15,1000.0,94,3,16.62,7.08,21.24,1427,1
2023-09-24,15,1432.51,115,3,17.17,7.27,21.8,1355,1
2023-09-25,15,1011.32,104,4,15.54,6.25,25.02,1459,1
2023-09-26,15,1282.48,157,5,14.75,6.92,34.58,1381,1
2023-09-27,15,1932.6,186,7,12.63,6.08,42.55,1339,1
2023-09-28,15,1817.45,187,7,13.31,7.15,50.08,1315,1
2023-09-29,15,1769.6,158,6,15.32,6.9,41.42,1337,1
2023-09-30,15,1000.0,102,5,16.79,6.17,30.86,1463,1
2023-10-01,15,1824.47,178,5,17.54,6.82,34.12,1351,1
2023-10-02,15,1332.48,128,6,11.71,6.88,41.25,1341,1
2023-10-03,15,1204.3,108,5,14.33,7.48,37.38,1441,1
2023-10-04,15,1999.59,220,8,15.35,6.11,48.86,1303,1
2023-10-05,15,1873.11,198,6,16.31,7.23,43.37,1362,1
2023-10-06,15,1836.39,197,7,14.4,7.03,49.18,1336,1
2023-10-07,15,1101.05,105,3,14.55,6.55,19.65,1466,1
2023-10-08,15,1005.35,99,5,15.25,7.49,37.44,1492,1
2023-10-09,15,1000.0,85,4,12.16,7.13,28.5,1423,1
2023-10-10,15,2174.56,206,7,14.41,7.04,49.28,1184,1
2023-10-11,15,1976.93,189,6,14.34,7.9,47.43,1328,1
2023-10-12,15,2064.03,193,7,15.54,7.63,53.4,1310,1
2023-10-13,15,1000.0,92,4,15.66,6.41,25.65,1414,1
2023-10-14,15,1512.77,184,8,14.03,6.78,54.21,1421,1
2023-10-15,15,1000.0,111,4,14.98,7.33,29.3,1393,1
2023-10-16,15,1000.0,104,4,15.1,7.1,28.4,1414,1
2023-10-17,15,2669.65,248,8,14.57,6.86,54.89,1302,0
2023-10-18,15,1000.0,80,3,16.53,7.96,23.89,1444,1
2023-10-19,15,1128.93,84,3,14.73,6.33,19.0,1427,1
2023-10-20,15,1193.07,146,5,18.21,6.68,33.39,1362,1
2023-10-21,15,1000.0,104,3,13.79,6.79,20.38,1472,1
2023-10-22,15,1000.0,91,4,16.13,6.14,24.55,1430,1
2023-10-23,15,1000.0,102,3,16.64,6.94,20.81,1327,1
2023-10-24,15,1000.0,111,3,13.32,7.05,21.15,1367,1
2023-10-25,15,1761.83,150,5,15.76,6.53,32.65,1352,1
2023-10-26,15,1085.46,115,4,17.08,7.92,31.69,1432,1
2023-10-27,15,1102.6,108,5,15.89,7.07,35.35,1452,1
2023-10-28,15,1000.0,94,5,11.59,7.16,35.82,1500,1
2023-10-29,15,1133.34,117,4,16.25,7.79,31.15,1404,1
2023-10-30,15,3398.53,360,13,15.72,6.55,85.13,1231,0
2023-10-31,15,1100.84,155,7,15.77,7.27,50.88,1351,1
2023-11-01,15,2370.47,251,9,14.6,6.9,62.09,1320,0
2023-11-02,15,1109.4,73,3,13.54,6.74,20.23,1429,1
2023-11-03,15,2069.82,214,9,17.48,6.75,60.79,1379,1
2023-11-04,15,3032.04,302,11,16.87,6.05,66.53,1301,0
2023-11-05,15,1765.43,197,7,16.88,7.64,53.5,1373,1
2023-11-06,15,1427.67,149,6,14.65,7.17,43.03,1404,1
2023-11-07,15,1905.45,194,7,15.38,7.87,55.06,1357,1
2023-11-08,15,1071.49,107,5,15.95,7.69,38.45,1408,1
2023-11-09,15,1988.75,196,7,15.36,7.97,55.79,1358,1
2023-11-10,15,1829.73,184,7,15.19,6.07,42.47,1330,1
2023-11-11,15,2162.69,266,10,16.23,7.3,72.97,1265,1
2023-11-12,15,1000.0,92,5,13.92,7.91,39.55,1381,1
2023-11-13,15,2009.16,186,6,17.27,7.54,45.22,1348,1
2023-11-14,15,2459.92,246,9,15.08,6.63,59.71,1328,0
2023-11-15,15,1987.93,164,6,13.83,6.23,37.35,1389,1
2023-11-16,15,2755.69,245,10,13.71,7.34,73.37,1393,0
2023-11-17,15,1291.41,103,3,12.47,7.32,21.95,1416,1
2023-11-18,15,1517.08,133,6,15.82,6.58,39.51,1329,1
2023-11-19,15,2600.32,323,11,13.86,7.61,83.72,1268,0
2023-11-20,15,2824.31,262,10,15.16,7.26,72.64,1334,0
2023-11-21,15,3221.54,320,11,15.37,6.83,75.12,1290,0
2023-11-22,15,2363.17,222,8,10.97,6.93,55.45,1327,0
2023-11-23,15,1000.0,101,5,14.61,6.5,32.48,1367,1
2023-11-24,15,3186.8,349,12,18.04,7.08,84.93,1282,0
2023-11-25,15,2534.27,282,10,16.02,7.0,70.04,1296,0
2023-11-26,15,2475.55,235,7,15.43,7.89,55.21,1315,0
2023-11-27,15,3583.45,350,11,14.44,7.02,77.2,1317,0
2023-11-28,15,2960.31,309,11,10.72,7.55,83.1,1247,0
2023-11-29,15,3098.43,324,11,15.15,7.23,79.51,1163,0
2023-11-30,15,1000.0,98,4,15.33,6.45,25.8,1460,1
2023-12-01,15,2068.02,220,7,13.53,6.1,42.69,1278,1
2023-12-02,15,3282.04,305,11,13.67,7.4,81.44,1156,0
2023-12-03,15,2476.66,226,7,14.2,7.6,53.23,1339,0
2023-12-04,15,2950.66,285,9,15.33,7.75,69.75,1267,0
2023-12-05,15,2756.47,254,9,12.53,7.37,66.31,1247,0
2023-12-06,15,3412.84,354,11,12.1,6.87,75.55,1245,0
2023-12-07,15,1627.62,122,5,16.08,6.99,34.93,1421,1
2023-12-08,15,1348.97,132,6,14.2,7.52,45.12,1473,1
2023-12-09,15,2539.8,248,10,16.89,6.36,63.56,1330,0
2023-12-10,15,3044.74,312,12,13.41,6.91,82.86,1211,0
2023-12-11,15,2370.43,232,9,14.73,6.11,54.97,1232,0
2023-12-12,15,2770.29,287,10,16.69,6.21,62.11,1318,0
2023-12-13,15,1744.91,164,7,16.82,6.46,45.23,1331,1
2023-12-14,15,1845.07,166,6,15.1,7.26,43.56,1302,1
2023-12-15,15,2350.9,221,8,13.24,7.84,62.72,1328,0
2023-12-16,15,3636.44,360,13,12.23,6.73,87.49,1192,0
2023-12-17,15,3321.34,320,11,14.85,7.0,77.01,1232,0
2023-12-18,15,3586.25,344,12,16.35,7.14,85.69,1204,0
2023-12-19,15,3772.11,336,11,13.81,6.57,72.26,1268,0
2023-12-20,15,5008.54,523,19,16.13,7.38,140.21,1145,0
2023-12-21,15,1901.75,195,6,12.54,6.42,38.55,1309,1
2023-12-22,15,2461.78,235,7,15.04,6.38,44.65,1299,0
2023-12-23,15,4254.39,452,17,16.25,6.41,109.0,1179,0
2023-12-24,15,3073.1,281,10,16.45,6.96,69.59,1217,0
2023-12-25,15,3640.61,351,12,15.4,6.5,78.01,1264,0
2023-12-26,15,2333.5,240,10,14.33,6.87,68.66,1252,0
2023-12-27,15,3566.88,350,13,13.98,6.75,87.8,1250,0
2023-12-28,15,4197.86,420,16,12.51,7.66,122.59,1207,0
2023-12-29,15,3292.96,315,10,14.23,6.44,64.38,1260,0
2023-12-30,15,3772.79,350,11,17.22,6.61,72.73,1283,0
2023-12-31,15,3700.67,353,13,14.7,7.9,102.76,1137,0
2022-01-01,16,3059.0,303,12,16.67,7.31,87.72,1254,0
2022-01-02,16,3250.87,316,12,15.23,7.97,95.61,1273,0
2022-01-03,16,2779.17,287,11,15.12,7.27,79.96,1299,0
2022-01-04,16,3794.63,375,13,16.48,6.62,86.1,1287,0
2022-01-05,16,3271.55,318,10,14.07,6.98,69.77,1218,0
2022-01-06,16,3032.28,311,10,12.94,6.21,62.06,1288,0
2022-01-07,16,2622.71,264,9,13.31,6.34,57.05,1293,0
2022-01-08,16,3850.37,388,14,16.5,6.62,92.73,1248,0
